,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__max_features,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
64,1.8432631015777587,0.08810610372300248,0.003797769546508789,0.0007478400945577425,0.8,5,10,2,10,10,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-49.972640730924674,-46.14279152667067,-122.89384604005427,-171.9560134991288,-62.88496928332211,-74.3995215304345,-60.838140537238225,-69.25357900054082,-21.526695306599315,-34.285120320821164,-55.00874016359903,-37.575056148225144,-52.41279729253667,-50.40663001705934,-59.33797906718591,-58.6823844572635,30.359596076129037,16,-44.91212400149146,-45.705982973763376,-41.56183826778667,-42.39346089861671,-46.302236559351485,-43.07762242735045,-45.078318461163796,-45.10797823400874,-48.6731625739993,-47.24919781035063,-45.26841297743288,-46.38003479328971,-45.144592837483295,-44.77165774229938,-45.4136446145427,-45.136017678195365,1.732521816234906
119,1.6764990170796712,0.14072674690093528,0.003664588928222656,0.0008686888503545464,1.0,5,10,10,10,10,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-55.84989814864034,-46.76779463394338,-114.93126734269383,-167.5900728867309,-52.776957441065534,-74.03570248200847,-57.63832985620586,-67.30143333764302,-22.944647707617264,-36.47015280190917,-53.94945645780395,-37.17397646185667,-52.43204175433904,-51.72784261378564,-61.495801881105685,-58.44696417771876,28.460616366432014,15,-44.877038006843904,-45.2282983266805,-41.79278839310628,-42.05240353255086,-46.063364266278896,-43.44073051124046,-45.512264210189905,-45.04628316514187,-47.95785634820108,-46.621869763491155,-45.953987663935514,-47.323021584493844,-45.4791918963149,-44.983696071524875,-45.17440964603377,-45.167146892401846,1.64104698837317
23,1.4900806903839112,0.1911033472614607,0.002731498082478841,0.0005733236289240064,0.5,5,10,10,10,10,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-49.65231948193489,-45.68458646041775,-107.77393116830153,-166.36894800663177,-50.158034965756485,-69.81262415897922,-55.119445225454,-64.04048245462143,-19.537657556759378,-31.153129727132104,-52.136404109145836,-34.44201484444348,-49.763539607336355,-49.54965509614078,-57.59592644703135,-54.78214768624101,28.2677656544227,1,-45.228702093894675,-45.102120491967206,-42.232360641470635,-42.60690687675874,-45.88642426305827,-43.240112584010475,-44.83925728582531,-44.94434290220521,-48.550874355778284,-47.120732689745424,-45.33798646336438,-47.67381867250477,-45.672034812919875,-45.060087508482866,-45.16721123105641,-45.24419819153616,1.6597150297473855
24,1.6022777875264487,0.2573758637557613,0.004464038213094075,0.0052611095640197215,0.5,10,5,2,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-69.43144191740262,-59.968114028748346,-130.39153854454344,-181.99940566922845,-71.11404504468823,-85.44343204008729,-94.72396569190562,-76.86609066860701,-27.923287522140093,-45.38438500750004,-61.57987369223618,-47.44710171849928,-61.50322333547749,-58.15347302890344,-74.46922505059204,-70.52562154787309,30.983716129932986,109,-45.506445458257176,-45.72972773969429,-43.09370516354322,-42.337744005164836,-45.723112760963474,-43.70220372029068,-44.554282878920255,-45.27728373975223,-47.277619790415514,-47.37079348930769,-45.65210875108996,-47.444332385602195,-45.986872114377775,-44.85991346198209,-44.6914107492553,-45.28050374724111,1.4401395071021237
22,1.4176588535308838,0.17188471542708617,0.0028648535410563153,0.0004985829138609009,0.5,5,10,10,10,10,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-49.575492312758705,-44.495521025650575,-108.64729397377816,-162.9203772828597,-53.667197926334794,-70.54072235586216,-54.59899204771666,-62.149208360778246,-19.495412797841873,-31.624008169117825,-51.43427359763659,-34.1521305913105,-50.39299126589277,-49.85920111977897,-58.4866963014322,-54.96476534459008,27.982020625807,2,-45.77892548370621,-46.023495774188696,-42.86512700974205,-42.94966518920534,-46.16726466868418,-43.20928747087112,-45.56104405559192,-45.173099924618825,-48.62395784114769,-47.52308455926999,-45.871255067662005,-47.51848338008582,-46.12146573762469,-45.619583566727655,-44.92628098039599,-45.59546804730147,1.5970568145070814
70,1.5789594968159995,0.09754468062502972,0.004064305623372396,0.0010617668749621134,0.8,5,10,10,10,10,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-53.29671621968021,-48.03488055563717,-109.05923409823117,-165.42087568767755,-55.88423058840808,-72.34821791767838,-56.294921208162364,-64.50219382355871,-21.443687206389505,-33.98410080187894,-53.16346346920682,-36.85619424269247,-53.36474130265723,-51.196453582610296,-60.08391235110039,-57.11746705706388,27.73266300148987,8,-44.95021794516224,-45.60025357040915,-42.212740016884936,-43.09630839439077,-46.11433945872064,-43.50941771359934,-46.39325200028928,-45.324816325326644,-47.95917178663994,-46.88965293991872,-46.255417669029235,-48.39509904313026,-46.451898244093364,-45.99248402287259,-45.014258506585676,-45.61062184247019,1.636999187023298
112,1.8000901540120442,0.11462801280422567,0.0041972955067952475,0.0017578034533564336,1.0,5,10,2,10,10,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-56.889155133521534,-53.404699924323594,-123.89810768383163,-170.6557381188541,-64.69038594454769,-76.8132942973742,-66.65434093734008,-66.50711794632272,-22.619434951321388,-39.24841032469726,-54.98194186655562,-39.089708181224744,-57.37392606854337,-52.080819231181906,-62.56623637179032,-61.54481705259856,29.668280620474768,44,-46.03066850163607,-45.955117488103255,-42.201219000970056,-43.18612341069981,-45.98387317425322,-43.126871498374214,-45.57735016140809,-46.21156766253788,-48.783318821867496,-48.43434017596679,-45.41926547067009,-47.982976073008686,-46.09355879252813,-45.97914857854423,-45.203453779646054,-45.74459017268094,1.796990046845442
127,1.4808202107747397,0.11990064994355021,0.005463234583536784,0.005938731063523917,1.0,10,5,10,10,5,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-72.14087483276244,-58.382097955692224,-124.53877194056963,-189.52131980856885,-72.23345299053571,-88.80858753339626,-74.33748553371677,-77.2446099300013,-31.289940820931985,-49.92374374151706,-69.23094888940288,-45.59454510045576,-65.92200067086571,-61.40696465402848,-74.80580292761464,-71.34415787243385,30.214867958934835,115,-47.01036402740804,-46.19854554995378,-44.56043146476353,-43.25567120792614,-45.409879424690885,-45.790256830262955,-45.91902570843531,-44.18483416521176,-49.589491221059724,-47.13368906085716,-44.755418844180234,-48.14583440805545,-45.97938139732126,-44.90481548723191,-45.42040824025664,-45.88386980250765,1.5495019717628964
84,1.8710464318593343,0.13914473304727304,0.0035306135813395183,0.0008051954006914748,0.8,10,10,2,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-71.17145424992188,-65.09370660146193,-137.2755362629154,-198.82381500226427,-88.60411853594549,-91.28634017706185,-95.2993238284351,-80.62194361186842,-34.533926197365965,-51.10678434297589,-63.65725300360462,-53.799166863050026,-69.23196824039341,-64.19384789899395,-81.34798445305589,-76.76450665318457,32.177610954993256,128,-46.689338003229736,-45.23320263835757,-43.164135927839695,-42.23391441132423,-46.58868013866258,-44.21757279786224,-44.52710813553117,-46.56044775725148,-48.21451426884556,-48.198883108077574,-47.225628107532174,-47.90713779601334,-46.91440686492498,-46.67048372830081,-46.9357786485193,-46.085415488818164,1.7554909300363746
118,1.5862217744191487,0.08198645894898858,0.0033311367034912108,0.0005962417740257605,1.0,5,10,10,10,10,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-52.67668287197904,-48.48560166914791,-114.59030823282687,-166.53495184604319,-55.36366430169869,-76.70930843740652,-62.67086794702776,-67.07252512016576,-22.90365653645865,-39.56748747437431,-54.654980612611006,-37.873490413334736,-56.08128650403925,-53.9076261422954,-64.03330397982391,-59.93867426392259,28.19548566347739,31,-45.84901057879288,-45.63574568160995,-43.219720407401326,-44.15754336205155,-46.465019588150945,-43.769007525496285,-46.1652780429056,-46.07518135605658,-48.88595870169732,-47.714660356581,-45.89128675645709,-48.47577400944552,-46.71962512210294,-46.86030142281529,-45.65718164506043,-46.10275297044164,1.5304431550451802
141,2.968502887090047,0.26111587089166083,0.004996697107950847,0.00154744980692823,1.0,10,10,10,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-68.74944439472658,-58.964202335861316,-134.23904552043155,-193.8321857033078,-69.07565943638915,-91.2883603760552,-85.09398937464353,-95.0652732542762,-41.35634604428197,-62.68428378657258,-69.87521781249684,-56.966028707828194,-73.50168967898188,-70.28605791550301,-84.03494367733256,-78.38626633024145,29.300814882755873,131,-47.064616378745924,-45.904777470748115,-42.410042405278794,-43.64860563151221,-46.87121381653111,-43.82698091054122,-46.9577242046925,-45.414937270543746,-48.926195092151225,-47.543196206274004,-45.89597044876755,-49.122093541097065,-47.50672438071014,-47.0128491118682,-45.197023486843435,-46.22019669042035,1.8296776146024554
42,1.8683149337768554,0.1371314434298341,0.003864034016927083,0.0008050889944846869,0.5,10,10,10,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-63.657037459285974,-50.58529632174857,-114.05799061487396,-168.72305148798281,-66.4106248417552,-76.29669137758455,-73.56578638490602,-66.94924118770332,-26.66141481059018,-40.78034686164035,-57.01287490264726,-41.87746811118454,-56.2523286202794,-52.80589785081359,-66.15828000931307,-62.87503362777308,27.543155206869567,57,-46.76042570444264,-46.78004614867633,-43.3909463826155,-43.19039427266955,-46.99945836528284,-44.79810455384381,-45.36943161634675,-46.35521562490452,-49.06286945749015,-48.53468731540835,-46.141366865159256,-48.17207906213612,-46.864226018795755,-46.032275812046294,-46.02934057704033,-46.29872451845722,1.6084981393616802
15,1.4042003949483235,0.37028415674277965,0.0031978448232014975,0.000979533627555332,0.5,5,10,2,10,10,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-49.79312477516881,-50.127319593684526,-108.61121203282589,-163.72431261321373,-60.056131181768,-71.9239740264596,-63.50401683340905,-61.85062050715644,-20.737839068620826,-33.72021760990782,-51.81517068144518,-35.491275397249765,-52.25470749832355,-50.52701766446449,-60.83006025318927,-56.905775530579675,27.76444174594158,7,-46.59956089548287,-46.68244609503112,-43.65813921927594,-44.08929180309133,-46.86617856193443,-44.31964392308004,-46.68499067021493,-47.03480958346332,-50.019855368497396,-48.59240036743249,-47.14081246491611,-48.80148648550044,-47.774365760094646,-47.347679866892705,-46.41387192341,-46.80170219922118,1.6852060935420667
90,1.8721784750620525,0.1968409981537868,0.00419762929280599,0.002426185901984253,0.8,10,10,10,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-66.04553373995745,-55.71503109954649,-115.5271847645068,-177.29316998158333,-63.923386468090165,-80.16425826765557,-71.64230501558802,-80.95740938491869,-31.556006265529152,-45.44969853979543,-63.831118355964804,-46.792670894182535,-65.01405847222213,-60.05723530407162,-71.38838843714723,-67.53208110539512,27.437910418030295,96,-46.62795433046968,-47.348372086764144,-43.86272466568913,-44.129630295582004,-47.7335607362056,-45.34289001294019,-46.88548598454072,-46.29261479341035,-50.284843683343894,-48.96858466757645,-47.46740492790004,-49.29800151536839,-46.34239489011014,-47.30896570414793,-46.80673198315971,-46.980010685147214,1.6904239542948412
53,0.8993786970774332,0.05346748928246098,0.002997732162475586,0.001210159078746981,0.8,5,5,2,10,10,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-56.99692875226701,-50.11219241144505,-120.68493518354703,-173.22580263495237,-72.8651845862743,-77.07162617552963,-59.88564018790688,-69.46209130716372,-22.763331751958383,-34.08107478609427,-59.77042843094178,-39.85388703504785,-60.22061605843153,-54.042409630159646,-65.51554300676813,-61.86813607877319,29.91020993339698,46,-47.08595475931269,-47.63894161381161,-43.734865096801784,-46.02022489854734,-47.14146444233594,-44.59504636313149,-47.87304933934554,-46.272410367781006,-50.18615523252621,-47.42785058898106,-46.91983412136865,-49.79987182999746,-47.94505572749269,-46.77648888979115,-45.803224934596216,-47.014695880388054,1.6265420271375495
21,1.243500010172526,0.11413916519660464,0.0031315167744954426,0.00080578105759681,0.5,5,10,10,10,10,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-48.269229442984944,-48.93400593504322,-109.18056090047291,-164.5098806153365,-51.43143755855247,-70.26354900637416,-58.106476205265835,-63.91496971336672,-21.63676954750998,-32.160352435155865,-51.829907459717575,-33.93243400761016,-51.13490727212485,-50.709306587265644,-59.534123433432626,-55.65187058857473,27.95086186407803,4,-47.42293923708711,-47.68631069514628,-44.791516736028456,-44.377319513459064,-47.8414344161856,-45.378419968564614,-47.203835544018865,-47.14472560793845,-49.96712342379878,-49.362774019574374,-47.34558589438854,-49.55538900515165,-47.7234963222817,-47.38369817690553,-46.63576838565846,-47.3213557964125,1.5512583507918014
5,1.1768746058146158,0.06245727309646711,0.004330348968505859,0.004234523337717962,0.5,5,5,2,10,10,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-49.24751682690722,-47.15932681494668,-118.0802872071226,-168.55325746063653,-60.62219580850848,-74.27312232413053,-62.44437087224903,-66.38531872633516,-21.290835118830643,-33.20660513457798,-56.915936004264196,-37.408591445153284,-51.96132510771123,-51.11917049630752,-60.02810685579216,-58.203201530547695,29.445316012665067,12,-47.143257099972935,-47.494034067373605,-44.9868638673758,-44.097130555884846,-47.9720020579829,-45.49478298048087,-47.213626376963774,-48.286179514146916,-49.956249302334086,-49.19558812019037,-47.75185774159762,-49.32956644415166,-47.824487355385415,-47.11184802766246,-46.740945666349695,-47.3732279451902,1.5465320269812999
4,0.9945201237996419,0.100081730403257,0.0044637362162272135,0.0032197987634129833,0.5,5,5,2,10,10,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-52.00915297452963,-48.54207887087328,-113.74391742265679,-171.45758345394228,-59.90959257644461,-74.10316538152458,-65.34118158649315,-67.02156029554841,-21.243596014096397,-33.29416962483306,-58.24563558359578,-36.76486658994174,-54.64028204943459,-53.450586251403124,-61.52050995963303,-58.90432885469255,29.212683853729104,18,-48.29639597929506,-48.09436274824173,-44.00006312552732,-44.45348997771903,-48.58446742095815,-45.018473437029776,-47.81125067384794,-47.717164542142406,-50.650462207317126,-49.6391915035457,-47.798758251851254,-49.55493830859562,-48.728707380995985,-47.9641118370901,-47.49453855246824,-47.72042506310836,1.82220196179571
59,0.9755987962086995,0.09684288295525231,0.00313113530476888,0.0008838220975008338,0.8,5,5,10,10,10,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-51.83275628425811,-49.71281991835663,-119.8847385479849,-171.6624628851443,-60.06668915282255,-75.56442035976768,-59.50299718313956,-69.71649185237204,-23.276007099472473,-34.84672277991878,-59.66699367148415,-39.69835027126392,-55.93648970161981,-57.51063897364611,-60.16746476788418,-60.176804331793925,29.39758234406432,34,-47.17004508492609,-47.26614770776369,-44.33789177148426,-46.007440981040055,-48.92777625632412,-45.093446931612206,-47.72104041991058,-48.751521021205505,-50.40337166759709,-49.77477401908887,-48.00333047054163,-49.61412937222785,-48.15874863612841,-48.223233971668094,-47.51570581136006,-47.79790694152522,1.6286703887794765
11,1.0028482596079509,0.12093467838365417,0.003797737757364909,0.0022556285545030333,0.5,5,5,10,10,10,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-48.209681489511624,-50.72319991940542,-113.44886982853708,-170.152955709429,-56.744430539558344,-73.99258247621817,-55.6959663694015,-67.98536504443132,-21.91901926128937,-33.25665715370506,-55.571447007253404,-36.1521137018095,-52.888652070122134,-52.633218997830376,-60.93295903723306,-57.665402702229386,29.04779049597192,9,-48.02763798888625,-48.40907808616209,-44.84574474864512,-44.43123526722206,-49.31090356240132,-45.592808035802534,-47.469930140260956,-48.19563016730608,-50.89630745654251,-49.57696546494629,-47.74667044815628,-50.346320572674564,-48.017817300710604,-47.946760039741946,-47.393305855587606,-47.88047434233642,1.775529033133378
135,3.525092935562134,0.25817761976245013,0.0043972174326578775,0.0007996044589109341,1.0,10,10,2,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-94.18936707477194,-89.61458126197849,-155.16040767844578,-235.80734833463976,-124.76841258545376,-118.00639447002784,-121.48109098334949,-115.09176008202151,-45.764474258934364,-72.33662326178083,-99.4850102212994,-74.00330459642574,-89.45705513194737,-81.61821531025797,-98.11801221665272,-99.0584795360199,35.891649917097155,143,-47.23664332407025,-48.56978448968293,-43.772597639507254,-44.74183855412453,-49.1910138263787,-44.84440126397718,-49.76411817748544,-47.39111841061646,-49.799399189689176,-49.57167751200912,-48.97279393030785,-50.27071601092181,-49.00258508390921,-48.42582455397356,-47.68906208124738,-47.949571603193384,1.954628845875046
101,1.2979997634887694,0.08611689158405925,0.0037978490193684897,0.0015135144454252358,1.0,5,5,2,10,10,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-59.62532155894114,-53.5202423258299,-129.1379566613786,-180.2339145735063,-63.102609041179235,-82.2430627730739,-67.56721681007238,-66.83373229067405,-25.425901415800315,-39.544927160966026,-61.00001503054589,-40.04659533679531,-59.73489980948828,-60.896724839727696,-67.92684516981288,-64.97315908268867,31.153629945406614,77,-47.872475326626976,-49.31153103702136,-44.282806419134,-43.58902626678851,-49.565789185770065,-45.43665343544546,-47.45416134505781,-46.50250755635477,-52.36099148584839,-50.27667913801712,-47.88455691419023,-50.36651527320127,-47.34489483801518,-49.850229275839226,-49.158954916972384,-48.083851494285504,2.3306496414443796
52,0.910971466700236,0.06204969513618729,0.0034643967946370443,0.0019267063660320489,0.8,5,5,2,10,10,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-56.209663050158085,-56.7941655192444,-119.70224288543068,-181.5942563935653,-62.72377013084963,-74.53495042969624,-66.00923039167948,-68.84759443137239,-23.34680653795541,-34.63817953311398,-58.912894316395295,-38.65462558454837,-55.595064982313204,-57.920368140666845,-64.84847312898775,-61.61959411890967,30.503641864241917,45,-49.0161861332567,-48.69260471412317,-44.738284742851704,-44.95161637178488,-47.85013513893187,-44.763080291693754,-48.465258758042005,-47.81141868483713,-52.47836577556002,-49.6473441872442,-48.5991553181118,-49.212141892695946,-48.29769253572746,-49.32282042232715,-47.87325672654796,-48.11462411291572,1.9740168561944698
30,1.6852941036224365,0.27203246342137966,0.007062196731567383,0.010528432714877987,0.5,10,5,10,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-56.04920444613155,-52.30967136053478,-124.67878828177177,-178.79753034141459,-72.13950279661387,-79.4012293429131,-76.32097175663503,-69.8528869407744,-26.443642063745877,-45.093898537080335,-58.41213925643179,-40.91695448463629,-56.99121181458976,-58.9183627290465,-68.24072882811762,-65.09561363440652,30.026844178065797,79,-48.72217195475831,-48.04540130667281,-45.17286390080011,-44.999921923431295,-47.7871655159514,-46.36310595072315,-48.282194407222505,-47.78888677286825,-50.51727697756344,-50.38016663780007,-48.40014383706864,-50.70222594214155,-49.03382943946107,-48.45531423995646,-48.08393346287802,-48.18230681795314,1.6454851972877325
63,1.4828189373016358,0.1487761026483584,0.005263296763102213,0.005393950690149833,0.8,5,10,2,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-52.45633510057346,-50.71488469510872,-121.30358450385036,-172.39824490526797,-69.68689682538808,-78.13649441294798,-70.36949573651619,-69.31068129851367,-21.80709128538883,-36.54498045508438,-57.39845627070779,-40.84031293031849,-56.577844453234455,-52.381793434752545,-66.45157416737511,-61.95730756411732,30.000892767992905,50,-49.222238744570724,-47.978791176476065,-45.054006395576685,-45.495882919448654,-49.07867565519738,-46.60482412940104,-48.296066423193714,-47.98454878474789,-51.446431341269715,-49.6501898294308,-48.986171543855185,-50.64325590650972,-48.31622758091792,-48.04783447897264,-47.6615648955765,-48.29778065367631,1.6550695276122709
69,1.3450370947519938,0.07646092752660547,0.0036643187204996744,0.0012985285999353453,0.8,5,10,10,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-52.34864695383029,-52.21908796309337,-115.44103309533872,-172.0694724268388,-58.522038690886596,-73.77657682826869,-60.34212452263641,-67.0243654865737,-22.4305751849384,-36.37108578497255,-55.79563103419936,-38.45006065931509,-55.06898466354801,-54.78418281042152,-63.81350203284243,-59.62036932496856,28.908050068973125,28,-47.800898308303246,-48.63129074678618,-44.91925934729931,-45.8691397284601,-48.56523351928048,-46.21597892844523,-48.34960683131597,-48.03374059144247,-51.19882401030674,-49.89714575136128,-48.62405454112729,-50.99738530396864,-49.459626701827226,-48.466957128423964,-47.986352973954105,-48.334366294153476,1.6727704414553948
10,0.9664042472839356,0.1031717897864056,0.0038640817006429036,0.0035920385225734538,0.5,5,5,10,10,10,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-51.097315141065806,-50.012505043489604,-112.43064639009822,-173.97718827678278,-56.014656303464974,-72.29982361177117,-58.68922307797429,-65.53631032322775,-21.70144584538543,-34.197862526758705,-55.554712283940695,-36.36542471515786,-52.69022673661764,-53.92195136391854,-58.9674423159668,-57.73081515661475,29.125418001146297,10,-48.82619229007472,-49.376540740423536,-44.98858180711952,-44.9160559858074,-47.689089497157326,-46.660400637971705,-49.5180367314115,-48.43059633778636,-51.529622875001635,-49.99938101931936,-48.732443654390714,-49.54022620532673,-49.01139007904148,-48.65730982472611,-47.776699792216434,-48.376837831851624,1.7180824430973025
107,1.3469693024953207,0.10078410759254221,0.005063962936401367,0.00490239698657057,1.0,5,5,10,10,10,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-55.22830513551414,-54.895091121813536,-124.89724228371188,-187.24025961208082,-68.24903158696671,-80.61846393502898,-58.0473919882098,-75.01790056035398,-24.684434836273773,-35.955946630245435,-59.11767680554003,-41.972808043405834,-56.29723654575539,-56.19278503883993,-65.28266791553449,-63.2453329703674,31.772680991801018,64,-48.59142869025251,-48.00841966178369,-45.891928897158266,-46.25508421304011,-49.11178523125396,-46.967778940790865,-47.58720629211196,-49.63566199266765,-51.58182880504684,-49.96871476983514,-49.04648278658618,-49.07740803253881,-48.12707272622096,-48.61644504674476,-48.21726629947067,-48.44563415903349,1.4002777930890398
