PSEUDO_DEPTH;TEMP       ;CALI       ;GR         ;ILD        ;NPHI       ;RHOB       ;DT         ;TVD        ;TVDSS      ;VCL        ;PHIE       ;PHIT       ;SW         ;EF;PERFOS     ;RES_ID;WELL_ID;X;Y;HACKANAME
2274.02;96.33;10.5669;64.49;2.5414;0.3507;2.1848;114.02;1766.06;1743.56;0.1971;0.272;0.324;0.3546;2;1;2900;202915820;5;3;G09
2274.17;96.34;10.7676;63.15;2.4009;0.3724;2.1622;116.42;1766.21;1743.71;0.1619;0.2985;0.3412;0.3387;1;1;2900;202915820;5;3;G09
2274.32;96.34;10.9833;62.38;2.3334;0.3902;2.1455;118.36;1766.36;1743.86;0.1416;0.3169;0.3542;0.3267;1;1;2900;202915820;5;3;G09
2274.48;96.35;10.9135;63.55;2.3191;0.3883;2.1438;118.91;1766.51;1744.01;0.1725;0.308;0.3534;0.3338;1;1;2900;202915820;5;3;G09
2274.63;96.35;10.7191;65.49;2.2657;0.3751;2.1595;118.33;1766.67;1744.17;0.2234;0.2835;0.3423;0.3597;1;1;2900;202915820;5;3;G09
2274.78;96.36;10.5192;67.48;2.2708;0.3658;2.16;117.3;1766.82;1744.32;0.2757;0.2644;0.3371;0.3766;1;1;2900;202915820;5;3;G09
2274.93;96.37;10.3208;69.16;2.2458;0.3623;2.1613;116.87;1766.97;1744.47;0.2903;0.2583;0.3348;0.385;1;1;2900;202915820;5;3;G09
2275.09;96.37;10.2168;70.33;2.2043;0.3641;2.1754;117.61;1767.12;1744.62;0.3458;0.2398;0.331;0.4075;2;1;2900;202915820;5;3;G09
2275.24;96.38;10.2382;71.64;2.19;0.3655;2.193;118.57;1767.27;1744.77;0.3853;0.2246;0.3261;0.4264;2;1;2900;202915820;5;3;G09
2275.7;96.4;10.3353;78.63;2.1958;0.3481;2.2138;112.34;1767.72;1745.22;0.3785;0.2124;0.3121;0.4476;2;1;2900;202915820;5;3;G09
2275.85;96.41;10.2393;79.87;2.2261;0.3399;2.2257;110.28;1767.87;1745.37;0.3702;0.2074;0.305;0.4546;2;1;2900;202915820;5;3;G09
2276;96.41;10.2113;77.78;2.2972;0.3349;2.214;109.62;1768.02;1745.52;0.3044;0.2264;0.3066;0.4253;2;1;2900;202915820;5;3;G09
2276.15;96.42;10.2097;74.63;2.5825;0.3324;2.1909;110.57;1768.17;1745.67;0.2152;0.2559;0.3127;0.3695;2;1;2900;202915820;5;3;G09
2276.31;96.42;10.2097;71.4;2.9822;0.3311;2.1907;112.02;1768.32;1745.82;0.2077;0.2572;0.312;0.3412;2;1;2900;202915820;5;3;G09
2276.46;96.43;10.2514;68.17;3.3367;0.3345;2.2028;112.71;1768.47;1745.97;0.294;0.2315;0.309;0.3394;2;1;2900;202915820;5;3;G09
2276.61;96.44;10.4215;64.9;3.5002;0.3407;2.1934;113.24;1768.62;1746.12;0.2079;0.2795;0.3343;0.2899;2;1;2900;202915820;5;3;G09
2276.76;96.44;10.6409;61.61;3.2332;0.349;2.1832;115.36;1768.77;1746.27;0.1213;0.3177;0.3496;0.2767;1;1;2900;202915820;5;3;G09
2276.91;96.45;11.1478;58.86;2.8621;0.3625;2.1742;116.68;1768.92;1746.42;0.049;0.347;0.3599;0.2764;1;1;2900;202915820;5;3;G09
2277.07;96.46;11.9277;58.25;2.746;0.3775;2.1522;117.3;1769.07;1746.57;0.0328;0.3556;0.3642;0.2768;1;1;2900;202915820;5;3;G09
2277.22;96.46;12.3559;58.48;3.8378;0.3903;2.115;117.74;1769.22;1746.72;0.0388;0.3552;0.3654;0.2335;1;1;2900;202915820;5;3;G09
2277.37;96.47;12.2727;58.88;5.4944;0.4046;2.0901;117.12;1769.38;1746.88;0.0495;0.3475;0.3605;0.1981;1;1;2900;202915820;5;3;G09
2277.52;96.47;11.4124;59.38;6.9755;0.4127;2.0912;117.2;1769.53;1747.03;0.0627;0.3435;0.36;0.1763;1;1;2900;202915820;5;3;G09
2277.68;96.48;11.3591;59.91;6.6103;0.4334;2.1032;116.98;1769.68;1747.18;0.0765;0.3382;0.3584;0.1828;1;1;2900;202915820;5;3;G09
2277.83;96.49;12.1416;59.61;5.5083;0.4597;2.0808;117.02;1769.83;1747.33;0.0688;0.3412;0.3593;0.1998;1;1;2900;202915820;5;3;G09
2277.98;96.49;12.9594;59.42;4.2884;0.4804;2.0057;118.39;1769.98;1747.48;0.0638;0.3513;0.3681;0.2212;1;1;2900;202915820;5;3;G09
2278.13;96.5;12.8863;59.66;3.342;0.4822;1.9803;120.66;1770.13;1747.63;0.0699;0.3634;0.3819;0.2426;1;1;2900;202915820;5;3;G09
2278.29;96.51;13.0927;59.35;3.0464;0.454;2.0128;120.29;1770.28;1747.78;0.0619;0.3639;0.3802;0.2545;1;1;2900;202915820;5;3;G09
2278.44;96.51;12.3108;58.65;3.1137;0.4084;2.0584;113.21;1770.43;1747.93;0.0433;0.3283;0.3397;0.2802;1;1;2900;202915820;5;3;G09
2278.59;96.52;10.7816;57.87;3.235;0.3731;2.1002;101.61;1770.58;1748.08;0.0228;0.267;0.273;0.3395;1;1;2900;202915820;5;3;G09
2278.74;96.52;10.2466;57.92;2.9542;0.3409;2.1148;91.21;1770.73;1748.23;0.0243;0.2066;0.213;0.4579;2;1;2900;202915820;5;3;G09
2278.9;96.53;10.3468;58.62;2.3123;0.3545;2.0778;87.98;1770.88;1748.38;0.0428;0.1833;0.1946;0.578;2;1;2900;202915820;5;3;G09
2279.05;96.54;10.8875;60.22;1.7519;0.4034;2.0205;96.78;1771.03;1748.53;0.0848;0.223;0.2454;0.541;1;0;2900;202915820;5;3;G09
2279.2;96.54;11.9091;63.92;1.4528;0.4627;1.9624;110.79;1771.18;1748.68;0.1822;0.2764;0.3244;0.4712;1;0;2900;202915820;5;3;G09
2279.35;96.55;13.2971;69.81;1.3487;0.485;1.9137;119.89;1771.33;1748.83;0.3371;0.2838;0.3727;0.46;1;0;2900;202915820;5;3;G09
2279.51;96.56;14.7874;76.35;1.4754;0.4699;1.9108;121.81;1771.48;1748.98;0.5093;0.2208;0.355;0.52;5;0;2900;202915820;5;3;G09
2279.66;96.56;14.3888;82.94;1.6714;0.4292;1.9885;121.19;1771.63;1749.13;0.6826;0.0933;0.2732;0.7995;5;0;2900;202915820;5;3;G09
2279.81;96.57;11.8818;85.73;1.83;0.3911;2.0948;119.12;1771.78;1749.28;0.756;0.0338;0.2331;0.9366;5;0;2900;202915820;5;3;G09
2279.96;96.57;10.6681;85.68;1.8988;0.3573;2.2066;112.86;1771.93;1749.43;0.7549;0.0344;0.2334;0.9039;5;0;2900;202915820;5;3;G09
2280.12;96.58;10.468;84.15;1.8206;0.327;2.2995;107.76;1772.08;1749.58;0.7144;0.0627;0.251;0.8597;5;0;2900;202915820;5;3;G09
2280.27;96.59;10.4203;80.92;1.7334;0.3106;2.3509;105.38;1772.23;1749.73;0.6296;0.1106;0.2766;0.7347;5;0;2900;202915820;5;3;G09
2280.42;96.59;10.3792;77.12;1.6612;0.3064;2.3581;103.39;1772.39;1749.89;0.5296;0.1293;0.2689;0.7258;5;0;2900;202915820;5;3;G09
2280.57;96.6;10.3381;74.11;1.6057;0.3032;2.3388;101.35;1772.54;1750.04;0.4503;0.1412;0.2599;0.7253;5;0;2900;202915820;5;3;G09
2280.72;96.61;10.3179;72.73;1.6169;0.2974;2.3207;101.13;1772.69;1750.19;0.414;0.1508;0.26;0.6985;5;0;2900;202915820;5;3;G09
2280.88;96.61;10.3084;71.92;1.8369;0.2894;2.3292;100.78;1772.84;1750.34;0.3927;0.1546;0.2581;0.6412;3;0;2900;202915820;5;3;G09
2281.03;96.62;10.3004;71.8;2.1371;0.2806;2.35;98.96;1772.99;1750.49;0.3894;0.1443;0.2469;0.6188;3;0;2900;202915820;5;3;G09
2281.18;96.63;10.2924;72.31;2.4469;0.2796;2.3688;95.94;1773.14;1750.64;0.4028;0.122;0.2282;0.6377;5;0;2900;202915820;5;3;G09
2281.33;96.63;10.2844;72.44;2.7584;0.2881;2.3854;93.28;1773.29;1750.79;0.4063;0.1049;0.212;0.6506;5;0;2900;202915820;5;3;G09
2281.49;96.64;10.2765;72.62;3.0696;0.2988;2.3945;92.25;1773.44;1750.94;0.4111;0.0971;0.2054;0.6316;5;0;2900;202915820;5;3;G09
2281.64;96.64;10.2685;73.22;3.3802;0.3094;2.3942;94.35;1773.59;1751.09;0.4268;0.1044;0.2169;0.5567;5;0;2900;202915820;5;3;G09
2281.79;96.65;10.2605;72.14;3.6385;0.3195;2.3794;97.58;1773.74;1751.24;0.3985;0.1316;0.2367;0.4684;3;0;2900;202915820;5;3;G09
2281.94;96.66;10.2525;70.3;3.5805;0.3206;2.3588;99.4;1773.89;1751.39;0.35;0.1568;0.249;0.4328;3;0;2900;202915820;5;3;G09
2282.1;96.66;10.246;68.66;3.3947;0.3168;2.3372;100.61;1774.04;1751.54;0.3069;0.1769;0.2578;0.4181;3;0;2900;202915820;5;3;G09
2282.25;96.67;10.253;67.13;3.2006;0.312;2.3129;102.16;1774.19;1751.69;0.2667;0.198;0.2683;0.4027;3;0;2900;202915820;5;3;G09
2282.4;96.68;10.2655;65.61;3.0807;0.3043;2.2748;105.26;1774.34;1751.84;0.2267;0.228;0.2878;0.3706;2;0;2900;202915820;5;3;G09
2282.55;96.68;10.2785;64.17;3.0029;0.2967;2.2261;109.95;1774.49;1751.99;0.1888;0.2666;0.3164;0.331;2;0;2900;202915820;5;3;G09
2282.71;96.69;10.4783;63.16;2.9359;0.3095;2.1747;114.15;1774.64;1752.14;0.1621;0.2989;0.3416;0.3039;1;0;2900;202915820;5;3;G09
2282.86;96.69;11.1679;61.82;2.8536;0.3392;2.113;115.6;1774.79;1752.29;0.127;0.3178;0.3512;0.2943;1;0;2900;202915820;5;3;G09
2283.01;96.7;12.3046;59.73;2.7665;0.3951;2.0471;114.83;1774.94;1752.44;0.0719;0.3297;0.3486;0.2935;1;1;2900;202915820;5;3;G09
2283.16;96.71;13.5672;58.09;2.7519;0.4669;1.9922;113.5;1775.09;1752.59;0.0288;0.3347;0.3423;0.2936;1;1;2900;202915820;5;3;G09
2283.32;96.71;14.8373;57.93;2.8455;0.499;1.9487;112.51;1775.24;1752.74;0.0245;0.3301;0.3365;0.2931;1;1;2900;202915820;5;3;G09
2283.47;96.72;15.0149;58.28;3.0105;0.5028;1.899;110.56;1775.4;1752.9;0.0338;0.3158;0.3247;0.2967;1;1;2900;202915820;5;3;G09
2283.62;96.73;15.6781;57.94;3.8283;0.4914;1.8506;108.86;1775.55;1753.05;0.0248;0.3079;0.3144;0.2704;1;1;2900;202915820;5;3;G09
2283.77;96.73;16.0977;57.9;4.9407;0.4769;1.8465;108.27;1775.7;1753.2;0.0236;0.3041;0.3103;0.2407;1;1;2900;202915820;5;3;G09
2283.93;96.74;15.5923;58.09;5.9292;0.4686;1.8909;107.32;1775.85;1753.35;0.0287;0.2966;0.3042;0.2245;1;1;2900;202915820;5;3;G09
2284.08;96.74;14.839;59.04;6.0415;0.4657;1.9606;108.42;1776;1753.5;0.0537;0.2956;0.3097;0.2204;1;1;2900;202915820;5;3;G09
2284.23;96.75;14.4578;60.42;5.3333;0.467;2.0587;109.61;1776.15;1753.65;0.0899;0.2921;0.3158;0.2336;1;1;2900;202915820;5;3;G09
2284.38;96.76;14.1758;61.85;4.4335;0.4771;2.1231;108.48;1776.3;1753.8;0.1277;0.2749;0.3086;0.268;2;1;2900;202915820;5;3;G09
2284.53;96.76;13.8799;62.37;3.5714;0.4771;2.1397;107.83;1776.45;1753.95;0.1414;0.2677;0.305;0.3063;2;1;2900;202915820;5;3;G09
2284.69;96.77;13.6166;61.89;3.6429;0.4667;2.1462;111.13;1776.6;1754.1;0.1286;0.2906;0.3245;0.2819;2;1;2900;202915820;5;3;G09
2284.84;96.78;13.0675;61.11;4.1153;0.4489;2.1575;115.15;1776.75;1754.25;0.1082;0.3196;0.3481;0.2435;1;1;2900;202915820;5;3;G09
2284.99;96.78;13.5103;60.32;4.7603;0.4243;2.1716;117.14;1776.9;1754.4;0.0874;0.3368;0.3598;0.2163;1;1;2900;202915820;5;3;G09
2285.14;96.79;14.0973;59.53;5.0354;0.4059;2.1826;115.71;1777.05;1754.55;0.0666;0.3345;0.352;0.2133;2;1;2900;202915820;5;3;G09
2285.3;96.8;14.1083;58.84;4.9223;0.3908;2.1602;113.73;1777.2;1754.7;0.0484;0.3284;0.3412;0.2212;1;1;2900;202915820;5;3;G09
2285.45;96.8;14.215;58.51;4.4616;0.4038;2.1192;113.66;1777.35;1754.85;0.0397;0.3308;0.3413;0.2317;1;1;2900;202915820;5;3;G09
2285.6;96.81;14.2963;58.32;3.872;0.4403;2.0794;114.76;1777.5;1755;0.0347;0.3391;0.3483;0.2434;1;1;2900;202915820;5;3;G09
2285.75;96.81;14.1192;58.39;4.0344;0.4605;2.0807;116.21;1777.65;1755.15;0.0365;0.3469;0.3565;0.2329;1;1;2900;202915820;5;3;G09
2285.91;96.82;13.562;58.71;4.5956;0.424;2.1245;118.31;1777.8;1755.3;0.045;0.3561;0.368;0.2118;1;1;2900;202915820;5;3;G09
2286.06;96.83;13.2164;58.89;5.2445;0.3732;2.183;118.56;1777.95;1755.45;0.0498;0.3558;0.3689;0.1979;1;1;2900;202915820;5;3;G09
2286.21;96.83;12.7162;58.4;6.7934;0.3307;2.2415;117.06;1778.1;1755.6;0.0368;0.3503;0.36;0.1771;2;1;2900;202915820;5;3;G09
2286.36;96.84;11.7302;57.89;8.8064;0.3077;2.2761;112.14;1778.25;1755.75;0.0234;0.3252;0.3314;0.1681;2;1;2900;202915820;5;3;G09
2286.52;96.85;11.7118;57.88;9.3846;0.3204;2.2523;107.76;1778.4;1755.9;0.0231;0.2999;0.3059;0.1764;2;1;2900;202915820;5;3;G09
2286.67;96.85;12.3991;58.72;7.559;0.3497;2.2005;106.91;1778.56;1756.06;0.0452;0.2888;0.3007;0.2017;2;1;2900;202915820;5;3;G09
2286.82;96.86;13.2448;59.14;5.3821;0.3744;2.145;108.31;1778.71;1756.21;0.0563;0.2944;0.3093;0.2343;1;1;2900;202915820;5;3;G09
2286.97;96.86;13.7297;58.68;4.0562;0.3764;2.101;110.68;1778.86;1756.36;0.0442;0.3125;0.3242;0.2567;1;1;2900;202915820;5;3;G09
2287.13;96.87;14.0343;58.72;3.0462;0.3832;2.1208;112.49;1779.01;1756.51;0.0452;0.3237;0.3356;0.2867;1;1;2900;202915820;5;3;G09
2287.28;96.88;14.1886;59.41;2.6535;0.3943;2.1165;112.84;1779.16;1756.66;0.0634;0.3208;0.3375;0.3085;1;1;2900;202915820;5;3;G09
2287.43;96.88;14.1545;60.04;3.0363;0.3883;2.1191;111.02;1779.31;1756.81;0.0799;0.3049;0.326;0.301;1;1;2900;202915820;5;3;G09
2287.58;96.89;13.9991;60.02;3.6573;0.3845;2.1323;109.11;1779.46;1756.96;0.0794;0.2934;0.3143;0.284;1;1;2900;202915820;5;3;G09
2287.74;96.9;13.7827;59.07;4.0385;0.3989;2.1238;107.39;1779.61;1757.11;0.0544;0.2905;0.3048;0.2752;1;1;2900;202915820;5;3;G09
2287.89;96.9;15.0581;57.63;4.1202;0.4249;2.0749;104.81;1779.76;1757.26;0.0167;0.2866;0.291;0.2804;1;1;2900;202915820;5;3;G09
2288.04;96.91;16.1743;58.09;3.7478;0.4569;1.9996;103.47;1779.91;1757.41;0.0287;0.2756;0.2831;0.3042;1;1;2900;202915820;5;3;G09
2288.19;96.91;16.9552;59.48;3.1186;0.4788;1.9078;106.43;1780.06;1757.56;0.0653;0.2825;0.2997;0.3214;1;1;2900;202915820;5;3;G09
2288.34;96.92;17.1585;60.51;2.9742;0.4938;1.8472;112.34;1780.21;1757.71;0.0924;0.309;0.3333;0.299;1;1;2900;202915820;5;3;G09
2288.5;96.93;16.2119;59.21;2.9899;0.5048;1.9063;119.44;1780.36;1757.86;0.0582;0.3601;0.3755;0.2594;1;1;2900;202915820;5;3;G09
2288.65;96.93;14.7945;58.15;3.028;0.4762;1.9648;121.72;1780.51;1758.01;0.0302;0.3816;0.3895;0.2454;1;1;2900;202915820;5;3;G09
2288.8;96.94;13.3252;61.17;2.9395;0.413;2.0594;115.04;1780.66;1758.16;0.1097;0.3195;0.3484;0.2896;1;1;2900;202915820;5;3;G09
2288.95;96.95;11.8542;65.78;2.5308;0.3422;2.2846;106.6;1780.81;1758.31;0.231;0.2353;0.2961;0.4002;2;1;2900;202915820;5;3;G09
2289.11;96.95;10.819;70.49;2.1568;0.2676;2.531;98.23;1780.96;1758.46;0.281;0.0927;0.1667;0.8436;4;0;2900;202915820;5;3;G09
2292.92;97.11;10.7127;104.16;1.1031;0.3406;2.3498;107.2;1784.72;1762.22;0.6405;0.088;0.2567;0.9825;5;0;2900;202915820;5;3;G09
2297.34;97.29;10.5581;95.77;1.1658;0.3214;2.3735;101.26;1789.08;1766.58;0.6058;0.085;0.2446;0.9853;5;0;2900;202915820;5;3;G09
2297.49;97.3;10.552;95.83;1.1618;0.3196;2.3749;101.44;1789.23;1766.73;0.5995;0.0861;0.2441;0.9873;5;0;2900;202915820;5;3;G09
2297.64;97.3;10.5458;96.29;1.1611;0.321;2.3692;101.21;1789.38;1766.88;0.5887;0.0923;0.2474;0.9634;5;0;2900;202915820;5;3;G09
2297.79;97.31;10.5396;96.85;1.1611;0.3236;2.3649;101.14;1789.53;1767.03;0.5893;0.0944;0.2497;0.9518;5;0;2900;202915820;5;3;G09
2300.84;97.44;10.3369;87.58;1.3005;0.3718;2.3977;116.63;1792.53;1770.03;0.6371;0.0626;0.2305;0.9849;5;0;2900;202915820;5;3;G09
2300.99;97.44;10.3444;85.45;1.3753;0.3663;2.4017;114.9;1792.68;1770.18;0.5927;0.0732;0.2294;0.9336;5;0;2900;202915820;5;3;G09
2301.15;97.45;10.3527;84.05;1.4512;0.3561;2.3957;113.22;1792.83;1770.33;0.5636;0.0847;0.2332;0.8667;5;0;2900;202915820;5;3;G09
2301.3;97.45;10.4375;83.57;1.5311;0.3525;2.3762;110.28;1792.98;1770.48;0.5535;0.0979;0.2438;0.7837;5;0;2900;202915820;5;3;G09
2301.45;97.46;10.5833;83.35;1.6129;0.3541;2.3455;106.88;1793.13;1770.63;0.549;0.1155;0.2602;0.6938;5;0;2900;202915820;5;3;G09
2301.6;97.47;10.6633;83.15;1.6944;0.3545;2.3126;104.54;1793.28;1770.78;0.5448;0.1341;0.2777;0.6164;5;0;2900;202915820;5;3;G09
2301.76;97.47;10.6959;81.65;1.7755;0.3493;2.286;104.18;1793.43;1770.93;0.4757;0.1678;0.2931;0.5405;5;0;2900;202915820;5;3;G09
2301.91;97.48;10.8847;78.23;1.8586;0.3466;2.2512;104.72;1793.58;1771.08;0.34;0.2137;0.3033;0.4714;2;0;2900;202915820;5;3;G09
2302.06;97.49;11.0293;77.49;1.9309;0.3501;2.2102;105.27;1793.73;1771.23;0.221;0.2592;0.3174;0.413;2;0;2900;202915820;5;3;G09
2302.21;97.49;11.0135;78.38;1.9544;0.3523;2.1959;104.6;1793.88;1771.38;0.1858;0.2738;0.3227;0.3962;2;0;2900;202915820;5;3;G09
2302.37;97.5;11.3935;79.47;1.9451;0.3445;2.2419;103.24;1794.03;1771.53;0.2955;0.2275;0.3053;0.4455;2;0;2900;202915820;5;3;G09
2302.52;97.5;11.7482;84.78;1.9261;0.3352;2.2734;102.88;1794.18;1771.68;0.3472;0.2005;0.292;0.4842;3;0;2900;202915820;5;3;G09
2302.67;97.51;11.559;91.04;1.8979;0.3327;2.2633;102.69;1794.33;1771.83;0.2977;0.2157;0.2942;0.4721;3;0;2900;202915820;5;3;G09
2302.82;97.52;11.1699;94.56;1.8747;0.3337;2.2686;101.95;1794.48;1771.98;0.322;0.2081;0.2929;0.4839;3;0;2900;202915820;5;3;G09
2302.98;97.52;10.77;96.05;1.81;0.3353;2.2865;100.87;1794.63;1772.13;0.3922;0.1848;0.2881;0.5227;3;0;2900;202915820;5;3;G09
2303.13;97.53;10.37;95.41;1.7115;0.3364;2.3001;100.59;1794.78;1772.28;0.4456;0.167;0.2844;0.5656;5;0;2900;202915820;5;3;G09
2303.28;97.54;10.2248;92.35;1.6721;0.3365;2.3029;101.23;1794.93;1772.43;0.4555;0.1635;0.2836;0.5792;5;0;2900;202915820;5;3;G09
2303.43;97.54;10.2145;87.69;1.7076;0.3372;2.2952;101.26;1795.08;1772.58;0.4333;0.1721;0.2862;0.5583;5;0;2900;202915820;5;3;G09
2303.58;97.55;10.2222;82.65;1.7038;0.3473;2.2851;100.76;1795.23;1772.73;0.4599;0.1718;0.293;0.5508;5;0;2900;202915820;5;3;G09
2303.74;97.56;10.2423;77.58;1.676;0.3648;2.2725;100.71;1795.38;1772.88;0.4287;0.1884;0.3014;0.5289;5;0;2900;202915820;5;3;G09
2303.89;97.56;10.3706;73.6;1.6595;0.3752;2.2514;101.41;1795.53;1773.03;0.3459;0.223;0.3142;0.4845;2;0;2900;202915820;5;3;G09
2304.04;97.57;10.5623;71.26;1.6708;0.387;2.2267;102.96;1795.68;1773.18;0.2971;0.2498;0.3281;0.4474;2;0;2900;202915820;5;3;G09
2304.19;97.57;10.7665;71.48;1.6919;0.3882;2.2024;107.26;1795.83;1773.33;0.3017;0.2564;0.3359;0.4334;2;0;2900;202915820;5;3;G09
2304.35;97.58;10.737;73.85;1.72;0.3707;2.1929;112.87;1795.98;1773.48;0.2863;0.2554;0.3309;0.4336;2;0;2900;202915820;5;3;G09
2304.5;97.59;10.5092;76.14;1.782;0.3408;2.217;116.6;1796.13;1773.63;0.188;0.2621;0.3116;0.4329;2;0;2900;202915820;5;3;G09
2304.65;97.59;10.2343;76.29;1.857;0.3123;2.2529;116.47;1796.28;1773.78;0.1391;0.2522;0.2888;0.4482;2;0;2900;202915820;5;3;G09
2304.8;97.6;10.0985;76.89;1.9338;0.3067;2.268;111.75;1796.43;1773.93;0.1564;0.2407;0.2819;0.4545;2;0;2900;202915820;5;3;G09
2304.96;97.61;10.0851;77.34;2.0138;0.3123;2.2706;106.75;1796.58;1774.08;0.1989;0.2311;0.2835;0.452;2;0;2900;202915820;5;3;G09
2305.11;97.61;10.1014;77.48;2.108;0.3199;2.2697;104.17;1796.73;1774.23;0.2422;0.2231;0.2869;0.4446;2;0;2900;202915820;5;3;G09
2305.26;97.62;10.1192;76.3;2.2077;0.3274;2.2618;103.47;1796.88;1774.38;0.2605;0.2236;0.2923;0.428;2;0;2900;202915820;5;3;G09
2305.41;97.62;10.149;72.99;2.3078;0.3338;2.2456;103.33;1797.03;1774.53;0.2435;0.2355;0.2997;0.4026;2;0;2900;202915820;5;3;G09
2305.57;97.63;10.438;68.99;2.378;0.3382;2.2275;104.79;1797.18;1774.68;0.2082;0.2521;0.307;0.3796;2;0;2900;202915820;5;3;G09
2305.72;97.64;10.9181;65.84;2.403;0.3489;2.2182;106.95;1797.33;1774.83;0.1842;0.2665;0.315;0.3632;2;0;2900;202915820;5;3;G09
2305.87;97.64;11.4393;63.44;2.4154;0.3618;2.1946;110.51;1797.48;1774.98;0.1342;0.2928;0.3281;0.3395;2;0;2900;202915820;5;3;G09
2306.02;97.65;11.4513;64.81;2.3759;0.3697;2.1602;114.07;1797.63;1775.13;0.1628;0.2978;0.3407;0.333;1;0;2900;202915820;5;3;G09
2306.18;97.66;11.0385;69.66;2.286;0.3749;2.1473;119.2;1797.78;1775.28;0.156;0.3057;0.3468;0.3327;1;0;2900;202915820;5;3;G09
2306.33;97.66;10.557;75.12;2.1858;0.3731;2.1572;123.73;1797.93;1775.43;0.1788;0.2958;0.3429;0.348;1;0;2900;202915820;5;3;G09
2306.48;97.67;10.4042;80.34;2.0912;0.3647;2.1792;126.29;1798.08;1775.58;0.2036;0.2792;0.3328;0.3721;1;0;2900;202915820;5;3;G09
2306.63;97.67;10.349;85.48;1.9983;0.3605;2.216;125.22;1798.23;1775.73;0.3037;0.2395;0.3195;0.4179;2;0;2900;202915820;5;3;G09
2306.79;97.68;10.2758;90.62;1.9053;0.3611;2.2538;122.27;1798.38;1775.88;0.4368;0.1925;0.3076;0.4781;5;0;2900;202915820;5;3;G09
2306.94;97.69;10.1976;95.05;1.8123;0.3622;2.2875;119.42;1798.53;1776.03;0.5586;0.1433;0.2905;0.559;5;0;2900;202915820;5;3;G09
2307.09;97.69;10.1565;96.09;1.7415;0.361;2.3054;116.31;1798.68;1776.18;0.6118;0.1188;0.28;0.6141;5;0;2900;202915820;5;3;G09
2307.24;97.7;10.1423;94.37;1.7118;0.3535;2.289;113.42;1798.83;1776.33;0.511;0.1562;0.2909;0.5681;5;0;2900;202915820;5;3;G09
2307.55;97.71;10.2485;88.99;1.6933;0.3562;2.229;108.03;1799.13;1776.63;0.322;0.2291;0.314;0.473;2;0;2900;202915820;5;3;G09
2307.7;97.72;10.241;88.51;1.7131;0.3665;2.2089;107.7;1799.28;1776.78;0.3158;0.241;0.3242;0.4512;2;0;2900;202915820;5;3;G09
2307.85;97.72;10.1886;88.71;1.7562;0.3711;2.212;109.08;1799.43;1776.93;0.3542;0.2315;0.3248;0.4523;2;0;2900;202915820;5;3;G09
2308;97.73;10.1288;88.86;1.8268;0.3646;2.2344;111;1799.58;1777.08;0.3914;0.212;0.3152;0.4664;2;0;2900;202915820;5;3;G09
2308.16;97.74;10.0928;88.15;1.9052;0.3492;2.2416;113.79;1799.73;1777.23;0.3231;0.2221;0.3072;0.4534;2;0;2900;202915820;5;3;G09
2308.31;97.74;10.0769;86.56;1.9673;0.3353;2.2359;116.24;1799.88;1777.38;0.2195;0.2457;0.3035;0.4288;2;0;2900;202915820;5;3;G09
2308.46;97.75;10.0657;84.57;2.0227;0.3276;2.2242;116.21;1800.03;1777.53;0.1329;0.2688;0.3038;0.4042;2;0;2900;202915820;5;3;G09
2308.61;97.76;10.0764;82.5;2.0779;0.3284;2.2096;114.31;1800.18;1777.68;0.0883;0.2853;0.3086;0.3837;2;0;2900;202915820;5;3;G09
2308.77;97.76;10.1007;82.12;2.1331;0.3311;2.1952;113.95;1800.33;1777.83;0.0552;0.2995;0.314;0.366;2;0;2900;202915820;5;3;G09
2308.92;97.77;10.1305;83.9;2.1885;0.3335;2.1923;113.27;1800.48;1777.98;0.0595;0.3002;0.3159;0.3598;2;0;2900;202915820;5;3;G09
2309.07;97.77;10.165;86.33;2.2086;0.3353;2.194;111.41;1800.63;1778.13;0.0762;0.296;0.3161;0.3605;2;0;2900;202915820;5;3;G09
2309.22;97.78;10.2011;88.76;2.2129;0.3368;2.1949;109.14;1800.78;1778.28;0.0883;0.2932;0.3165;0.3617;2;0;2900;202915820;5;3;G09
2309.38;97.79;10.2203;86.98;2.2157;0.339;2.1988;109.98;1800.93;1778.43;0.115;0.2859;0.3162;0.3662;2;0;2900;202915820;5;3;G09
2309.53;97.79;10.2296;82.84;2.2183;0.3425;2.1984;116.91;1801.08;1778.58;0.1347;0.2823;0.3178;0.3673;2;0;2900;202915820;5;3;G09
2309.68;97.8;10.2906;78.35;2.2217;0.348;2.1884;120.26;1801.23;1778.73;0.1336;0.2879;0.3231;0.3604;2;0;2900;202915820;5;3;G09
2309.83;97.81;10.3909;74.78;2.2255;0.3574;2.1737;120.09;1801.38;1778.88;0.1405;0.2945;0.3315;0.3514;1;0;2900;202915820;5;3;G09
2309.99;97.81;10.4985;72.97;2.1853;0.3662;2.1603;119.45;1801.53;1779.03;0.148;0.3003;0.3393;0.3473;1;0;2900;202915820;5;3;G09
2310.14;97.82;10.4831;73.33;2.1228;0.3713;2.1535;120.3;1801.68;1779.18;0.1552;0.3026;0.3435;0.3492;1;0;2900;202915820;5;3;G09
2310.29;97.82;10.4171;73.94;2.0576;0.3706;2.1593;122.14;1801.83;1779.33;0.1709;0.2964;0.3414;0.3598;1;0;2900;202915820;5;3;G09
